tracking_time_ns,capture_time_ns,pose_sample_index,source,phase,peak_relative_0_100,contact_strength,palm_relative_0_100,index_relative_0_100,middle_relative_0_100,ring_relative_0_100,little_relative_0_100,thumb_relative_0_100,endpoint_hold
13820675000,1789028306166312000,990,video_contact_and_recorded_pose,Laying gray garment flat,31.8,0.41845841637120834,22.4,29.4,31.8,19.6,11,25.1,False
13860680000,1789028306206317000,993,video_contact_and_recorded_pose,Laying gray garment flat,32.2,0.422737411524657,22.4,29.8,32.2,20,11,25.5,False
13880680000,1789028306226317000,994,video_contact_and_recorded_pose,Laying gray garment flat,32.2,0.42491916174270905,22.7,29.8,32.2,20,11,25.5,False
13900680000,1789028306246317000,996,video_contact_and_recorded_pose,Laying gray garment flat,32.5,0.4271261834010904,22.7,30.2,32.5,20,11,25.9,False
13960684000,1789028306306321000,1000,video_contact_and_recorded_pose,Laying gray garment flat,32.9,0.43387628723495586,23.1,31,32.9,20.4,11.4,25.9,False
14000685000,1789028306346322000,1003,video_contact_and_recorded_pose,Laying gray garment flat,33.7,0.43846028109137575,23.5,31.4,33.7,20.8,11.8,26.3,False
14040689000,1789028306386326000,1006,video_contact_and_recorded_pose,Laying gray garment flat,34.1,0.44309040053126814,23.5,31.8,34.1,21.2,11.8,26.7,False
14060689000,1789028306406326000,1007,video_contact_and_recorded_pose,Laying gray garment flat,34.1,0.44541663330642023,23.9,31.8,34.1,21.2,11.8,27.1,False
14080689000,1789028306426326000,1009,video_contact_and_recorded_pose,Laying gray garment flat,34.5,0.4477473957441237,23.9,31.8,34.5,21.2,11.8,27.1,False
14120694000,1789028306466331000,1011,video_contact_and_recorded_pose,Laying gray garment flat,34.9,0.45241387452519277,24.3,32.2,34.9,21.6,11.8,27.5,False
14160694000,1789028306506331000,1014,video_contact_and_recorded_pose,Laying gray garment flat,35.3,0.4570702322661101,24.3,32.5,35.3,21.6,11.8,27.8,False
14200694000,1789028306546331000,1017,video_contact_and_recorded_pose,Laying gray garment flat,35.7,0.4616986158177272,24.7,32.9,35.7,22,12.2,28.2,False
14240698000,1789028306586335000,1020,video_contact_and_recorded_pose,Laying gray garment flat,36.1,0.46628104422798194,24.7,33.3,36.1,22.4,12.2,28.2,False
14260698000,1789028306606335000,,video_contact_only,Laying gray garment flat,36.9,0.4685488621112077,25.1,36.9,31.4,20,11,33.3,False
14320703000,1789028306666340000,,video_contact_only,Laying gray garment flat,37.3,0.4752325460570811,25.5,37.3,31.8,20.4,11.4,33.7,False
14340703000,1789028306686340000,,video_contact_only,Laying gray garment flat,37.6,0.47741246356621836,25.5,37.6,31.8,20.4,11.4,34.1,False
14400708000,1789028306746345000,1031,video_contact_and_recorded_pose,Laying gray garment flat,36.1,0.48377710424933157,25.9,35.3,36.1,23.1,12.9,29.8,False
14440708000,1789028306786345000,1034,video_contact_and_recorded_pose,Laying gray garment flat,36.5,0.48785043043683674,25.9,35.7,36.5,23.1,12.9,30.2,False
14460708000,1789028306806345000,1035,video_contact_and_recorded_pose,Laying gray garment flat,36.5,0.4898293579914946,26.3,35.7,36.5,23.1,13.3,30.6,False
14540712000,1789028306886349000,1041,video_contact_and_recorded_pose,Laying gray garment flat,36.9,0.49730674709266687,26.7,36.1,36.9,23.5,13.3,31,False
14580712000,1789028306926349000,1044,video_contact_and_recorded_pose,Laying gray garment flat,37.3,0.5007497741198756,26.7,36.5,37.3,23.9,13.3,31.4,False
14600717000,1789028306946354000,1045,video_contact_and_recorded_pose,Laying gray garment flat,37.3,0.502389756649419,26.7,36.5,37.3,23.9,13.7,31.4,False
14620717000,1789028306966354000,,video_contact_only,Laying gray garment flat,39.6,0.5039716264798897,27.1,39.6,33.7,21.6,11.8,35.7,False
14640717000,1789028306986354000,,video_contact_only,Laying gray garment flat,39.6,0.5054934959976032,27.1,39.6,33.7,21.6,11.8,36.1,False
14680721000,1789028307026358000,,video_contact_only,Laying gray garment flat,40,0.5083482883629149,27.1,40,34.1,22,12.2,36.1,False
14740722000,1789028307086359000,,video_contact_only,Laying gray garment flat,40.4,0.5121224681488922,27.5,40.4,34.1,22,12.2,36.5,False
14760722000,1789028307106359000,,video_contact_only,Laying gray garment flat,40.4,0.5132359219833278,27.5,40.4,34.1,22,12.2,36.5,False
14800726000,1789028307146363000,,video_contact_only,Laying gray garment flat,40.4,0.515232311174926,27.5,40.4,34.5,22,12.2,36.9,False
14820726000,1789028307166363000,,video_contact_only,Laying gray garment flat,40.4,0.516110437321895,27.5,40.4,34.5,22,12.2,36.9,False
14860726000,1789028307206363000,,video_contact_only,Laying gray garment flat,40.8,0.5176152452372321,27.5,40.8,34.5,22.4,12.2,36.9,False
14900731000,1789028307246368000,,video_contact_only,Laying gray garment flat,40.8,0.5187695520576192,27.8,40.8,34.5,22.4,12.2,36.9,False
14920731000,1789028307266368000,,video_contact_only,Laying gray garment flat,40.8,0.5192093764963598,27.8,40.8,34.5,22.4,12.2,36.9,False
15000735000,1789028307346372000,,video_contact_only,Folding gray garment,40.8,0.5200000177819575,27.8,40.8,34.9,22.4,12.2,36.9,False
15040735000,1789028307386372000,,video_contact_only,Folding gray garment,40.8,0.520054079030125,27.8,40.8,34.9,22.4,12.2,36.9,False
15060740000,1789028307406377000,,video_contact_only,Folding gray garment,40.8,0.520119638403144,27.8,40.8,34.9,22.4,12.2,36.9,False
15080740000,1789028307426377000,,video_contact_only,Folding gray garment,40.8,0.5202103370254597,27.8,40.8,34.9,22.4,12.2,36.9,False
15140740000,1789028307486377000,,video_contact_only,Folding gray garment,40.8,0.520629445798976,27.8,40.8,34.9,22.4,12.2,36.9,False
15180745000,1789028307526382000,,video_contact_only,Folding gray garment,40.8,0.5210275160796566,27.8,40.8,34.9,22.4,12.2,37.3,False
15200745000,1789028307546382000,,video_contact_only,Folding gray garment,40.8,0.52126094123394,27.8,40.8,34.9,22.4,12.2,37.3,False
15220745000,1789028307566382000,,video_contact_only,Folding gray garment,40.8,0.5215167874581823,27.8,40.8,34.9,22.4,12.2,37.3,False
15280749000,1789028307626386000,1094,video_contact_and_recorded_pose,Folding gray garment,38.4,0.5224150169595531,27.8,38.4,35.3,21.2,10.2,33.3,False
15320749000,1789028307666386000,1097,video_contact_and_recorded_pose,Folding gray garment,38.4,0.5231187526151331,27.8,38.4,34.9,20.8,10.2,33.3,False
15360754000,1789028307706391000,1100,video_contact_and_recorded_pose,Folding gray garment,38.4,0.523902910709659,27.8,38.4,34.9,21.2,10.6,33.3,False
15400754000,1789028307746391000,1103,video_contact_and_recorded_pose,Folding gray garment,38.4,0.5247641734275623,27.8,38.4,34.9,21.6,10.6,33.3,False
15440758000,1789028307786395000,1106,video_contact_and_recorded_pose,Folding gray garment,38.8,0.5256996094800525,27.8,38.8,34.9,21.6,10.6,33.7,False
15480758000,1789028307826395000,1109,video_contact_and_recorded_pose,Folding gray garment,40.4,0.5267059100631125,28.2,40.4,31.8,20,10.6,36.1,False
15500759000,1789028307846396000,1110,video_contact_and_recorded_pose,Folding gray garment,40.4,0.5272347196550876,28.2,40.4,32.2,20,10.6,35.7,False
15540763000,1789028307886400000,1113,video_contact_and_recorded_pose,Folding gray garment,40.4,0.5283417146071349,28.2,40.4,32.2,20,10.6,35.7,False
15600763000,1789028307946400000,,video_contact_only,Folding gray garment,41.6,0.5301194773108657,28.2,41.6,35.3,22.7,12.5,37.6,False
15640768000,1789028307986405000,,video_contact_only,Folding gray garment,41.6,0.5313785487941646,28.2,41.6,35.3,22.7,12.5,37.6,False
15680768000,1789028308026405000,,video_contact_only,Folding gray garment,42,0.5326928127581629,28.2,42,35.7,22.7,12.5,38,False
15700768000,1789028308046405000,,video_contact_only,Folding gray garment,42,0.5333697241250119,28.6,42,35.7,22.7,12.5,38,False
15720772000,1789028308066409000,,video_contact_only,Folding gray garment,42,0.5340594406588399,28.6,42,35.7,22.7,12.5,38,False
15780772000,1789028308126409000,,video_contact_only,Folding gray garment,42,0.5362002740254843,28.6,42,35.7,23.1,12.5,38,False
15820777000,1789028308166414000,,video_contact_only,Folding gray garment,42.4,0.5376838606233604,28.6,42.4,36.1,23.1,12.5,38.4,False
15840777000,1789028308186414000,,video_contact_only,Folding gray garment,42.4,0.5384412447503838,28.6,42.4,36.1,23.1,12.5,38.4,False
15880777000,1789028308226414000,,video_contact_only,Folding gray garment,42.4,0.5399854264523806,28.6,42.4,36.1,23.1,12.5,38.4,False
15920781000,1789028308266418000,,video_contact_only,Folding gray garment,42.4,0.5415663846622837,29,42.4,36.1,23.1,12.9,38.4,False
15960782000,1789028308306419000,,video_contact_only,Folding gray garment,42.7,0.5431807222346583,29,42.7,36.1,23.1,12.9,38.8,False
16000782000,1789028308346419000,,video_contact_only,Folding gray garment,42.7,0.5448253932154407,29,42.7,36.5,23.5,12.9,38.8,False
16020786000,1789028308366423000,,video_contact_only,Folding gray garment,42.7,0.5456583104602547,29,42.7,36.5,23.5,12.9,38.8,False
16040786000,1789028308386423000,,video_contact_only,Folding gray garment,42.7,0.546497484531949,29,42.7,36.5,23.5,12.9,38.8,False
16080786000,1789028308426423000,,video_contact_only,Folding gray garment,43.1,0.5481935400638454,29.4,43.1,36.5,23.5,12.9,38.8,False
16140791000,1789028308486428000,,video_contact_only,Folding gray garment,43.1,0.5507762559519107,29.4,43.1,36.9,23.5,12.9,39.2,False
16180791000,1789028308526428000,,video_contact_only,Folding gray garment,43.5,0.552518982117786,29.4,43.5,36.9,23.5,12.9,39.2,False
16200795000,1789028308546432000,,video_contact_only,Folding gray garment,43.5,0.5533956676027743,29.4,43.5,36.9,23.5,12.9,39.2,False
16220795000,1789028308566432000,,video_contact_only,Folding gray garment,43.5,0.5542750889761706,29.4,43.5,36.9,23.9,12.9,39.6,False
16280796000,1789028308626433000,,video_contact_only,Folding gray garment,43.9,0.5569269608198344,29.8,43.9,37.3,23.9,12.9,39.6,False
16320800000,1789028308666437000,,video_contact_only,Folding gray garment,43.9,0.5587024246067205,29.8,43.9,37.3,23.9,13.3,39.6,False
16360800000,1789028308706437000,,video_contact_only,Folding gray garment,43.9,0.56047998976,29.8,43.9,37.3,23.9,13.3,40,False
16400805000,1789028308746442000,,video_contact_only,Folding gray garment,44.3,0.5622569340224526,29.8,44.3,37.6,23.9,13.3,40,False
16420805000,1789028308766442000,,video_contact_only,Folding gray garment,44.3,0.5631440033929226,30.2,44.3,37.6,24.3,13.3,40,False
16460805000,1789028308806442000,,video_contact_only,Folding gray garment,44.3,0.5649136078982276,30.2,44.3,37.6,24.3,13.3,40.4,False
16500809000,1789028308846446000,,video_contact_only,Folding gray garment,44.7,0.5666747410858433,30.2,44.7,37.6,24.3,13.3,40.4,False
16520809000,1789028308866446000,,video_contact_only,Folding gray garment,44.7,0.5675510012326187,30.2,44.7,38,24.3,13.3,40.4,False
16580814000,1789028308926451000,,video_contact_only,Folding gray garment,44.7,0.5701584425583044,30.6,44.7,38,24.3,13.3,40.4,False
16600814000,1789028308946451000,,video_contact_only,Folding gray garment,44.7,0.5710190310218047,30.6,44.7,38,24.3,13.3,40.8,False
16640814000,1789028308986451000,,video_contact_only,Folding gray garment,45.1,0.5727251382069979,30.6,45.1,38.4,24.7,13.3,40.8,False
16680819000,1789028309026456000,,video_contact_only,Folding gray garment,45.1,0.5744087600515958,30.6,45.1,38.4,24.7,13.7,40.8,False
16720819000,1789028309066456000,,video_contact_only,Folding gray garment,45.1,0.5760663539021973,30.6,45.1,38.4,24.7,13.7,41.2,False
16760823000,1789028309106460000,,video_contact_only,Folding gray garment,45.5,0.577695171507822,31,45.5,38.4,24.7,13.7,41.2,False
16800823000,1789028309146460000,,video_contact_only,Folding gray garment,45.5,0.5792917654020092,31,45.5,38.8,24.7,13.7,41.2,False
16820823000,1789028309166460000,,video_contact_only,Folding gray garment,45.5,0.5800770646329009,31,45.5,38.8,24.7,13.7,41.2,False
16900828000,1789028309246465000,,video_contact_only,Folding gray garment,45.9,0.5831226910387135,31,45.9,38.8,25.1,13.7,41.6,False
16920828000,1789028309266465000,,video_contact_only,Folding gray garment,45.9,0.583858158739897,31,45.9,38.8,25.1,13.7,41.6,False
16960832000,1789028309306469000,,video_contact_only,Folding gray garment,45.9,0.5852954361107892,31.4,45.9,39.2,25.1,13.7,41.6,False
17000832000,1789028309346469000,,video_contact_only,Folding gray garment,46.3,0.5866849000626918,31.4,46.3,39.2,25.1,13.7,41.6,False
17020833000,1789028309366470000,,video_contact_only,Folding gray garment,46.3,0.5873608147628316,31.4,46.3,39.2,25.1,13.7,42,False
17040833000,1789028309386470000,,video_contact_only,Folding gray garment,46.3,0.5880236079188884,31.4,46.3,39.2,25.1,13.7,42,False
17080837000,1789028309426474000,,video_contact_only,Folding gray garment,46.3,0.5893084968817153,31.4,46.3,39.2,25.1,13.7,42,False
17100837000,1789028309446474000,,video_contact_only,Folding gray garment,46.3,0.5899296837525447,31.4,46.3,39.2,25.1,13.7,42,False
17140842000,1789028309486479000,,video_contact_only,Folding gray garment,46.3,0.5911278685367749,31.4,46.3,39.6,25.5,14.1,42,False
17180842000,1789028309526479000,1231,video_contact_and_recorded_pose,Folding gray garment,50.6,0.5922641849936102,31.8,50.6,43.5,27.5,14.9,41.6,False
17200842000,1789028309546479000,1232,video_contact_and_recorded_pose,Folding gray garment,50.6,0.5928082246937548,31.8,50.6,43.5,27.5,14.9,41.6,False
17240846000,1789028309586483000,1235,video_contact_and_recorded_pose,Folding gray garment,50.6,0.5938462164802747,31.8,50.6,43.5,27.5,15.3,41.6,False
17280846000,1789028309626483000,1238,video_contact_and_recorded_pose,Folding gray garment,51,0.5948145822595894,31.8,51,43.9,27.8,15.3,41.6,False
17320846000,1789028309666483000,1241,video_contact_and_recorded_pose,Folding gray garment,51.4,0.5957103077170021,31.8,51.4,44.3,28.2,15.7,42,False
17360851000,1789028309706488000,1244,video_contact_and_recorded_pose,Folding gray garment,51.4,0.5965303690067951,31.8,51.4,44.3,28.2,15.7,42,False
17400851000,1789028309746488000,1247,video_contact_and_recorded_pose,Folding gray garment,51.8,0.5972714393387232,31.8,51.8,44.3,28.2,15.7,42.4,False
17460856000,1789028309806493000,,video_contact_only,Folding gray garment,47.1,0.5982283814992584,31.8,47.1,40,25.5,14.1,42.7,False
17500856000,1789028309846493000,,video_contact_only,Folding gray garment,47.1,0.5987585751882016,31.8,47.1,40,25.5,14.1,42.7,False
17540860000,1789028309886497000,,video_contact_only,Folding gray garment,47.1,0.5991989991037296,31.8,47.1,40,25.5,14.1,42.7,False
17560860000,1789028309906497000,,video_contact_only,Folding gray garment,47.1,0.5993845327368059,32.2,47.1,40,25.5,14.1,42.7,False
17600860000,1789028309946497000,,video_contact_only,Folding gray garment,47.1,0.599684341011951,32.2,47.1,40,25.9,14.1,42.7,False
17640865000,1789028309986502000,,video_contact_only,Folding gray garment,47.1,0.5998865551123063,32.2,47.1,40,25.9,14.1,42.7,False
17660865000,1789028310006502000,,video_contact_only,Folding gray garment,47.1,0.5999500658788074,32.2,47.1,40,25.9,14.1,42.7,False
17680865000,1789028310026502000,,video_contact_only,Folding gray garment,47.1,0.5999880026901186,32.2,47.1,40,25.9,14.1,42.7,False
17720869000,1789028310066506000,,video_contact_only,Pressing gray fold,47.1,0.5996592145380972,32.2,47.1,40,25.9,14.1,42.7,False
17780870000,1789028310126507000,,video_contact_only,Pressing gray fold,46.7,0.5950551461573044,31.8,46.7,39.6,25.5,14.1,42.4,False
17820874000,1789028310166511000,,video_contact_only,Pressing gray fold,46.3,0.589210062505499,31.4,46.3,39.2,25.1,13.7,42,False
17840874000,1789028310186511000,,video_contact_only,Pressing gray fold,45.9,0.5855185877929676,31.4,45.9,39.2,25.1,13.7,41.6,False
17860874000,1789028310206511000,,video_contact_only,Pressing gray fold,45.5,0.5813424800804362,31,45.5,38.8,25.1,13.7,41.6,False
17900879000,1789028310246516000,,video_contact_only,Pressing gray fold,44.7,0.5716194860344692,30.6,44.7,38,24.3,13.3,40.8,False
17960879000,1789028310306516000,,video_contact_only,Pressing gray fold,43.5,0.5539297191185487,29.4,43.5,36.9,23.9,12.9,39.6,False
18000883000,1789028310346520000,,video_contact_only,Pressing gray fold,42.4,0.5403101229259005,28.6,42.4,36.1,23.1,12.5,38.4,False
18040883000,1789028310386520000,1293,video_contact_and_recorded_pose,Pressing gray fold,36.9,0.5254288813354128,27.8,36.9,32.9,20.8,11,31,False
18100888000,1789028310446525000,1297,video_contact_and_recorded_pose,Pressing gray fold,35.3,0.5011063403681175,26.7,35.3,31.4,19.6,10.6,29.4,False
18140888000,1789028310486525000,,video_contact_only,Pressing gray fold,38,0.48380654702275483,25.9,38,32.2,20.8,11.4,34.5,False
18180892000,1789028310526529000,,video_contact_only,Pressing gray fold,36.5,0.4658331223320169,24.7,36.5,31,20,11,33.3,False
18200893000,1789028310546530000,,video_contact_only,Pressing gray fold,35.7,0.4566476879183098,24.3,35.7,30.6,19.6,10.6,32.5,False
18220893000,1789028310566530000,,video_contact_only,Pressing gray fold,35.3,0.44735809684173267,23.9,35.3,29.8,19.2,10.6,31.8,False
18240893000,1789028310586530000,,video_contact_only,Pressing gray fold,34.5,0.43798500393182227,23.5,34.5,29.4,18.8,10.2,31,False
18260893000,1789028310606530000,,video_contact_only,Pressing gray fold,33.7,0.4285495202996895,22.7,33.7,28.6,18.4,10.2,30.6,False
18320897000,1789028310666534000,,video_contact_only,Pressing gray fold,31.4,0.4000779384853522,21.2,31.4,26.7,17.3,9.4,28.6,False
18360897000,1789028310706534000,,video_contact_only,Pressing gray fold,29.8,0.3811732497656407,20.4,29.8,25.5,16.5,9,27.1,False
18400902000,1789028310746539000,,video_contact_only,Pressing gray fold,28.6,0.36252337387699884,19.2,28.6,24.3,15.7,8.6,25.9,False
18420902000,1789028310766539000,,video_contact_only,Pressing gray fold,27.8,0.3533488171433993,18.8,27.8,23.5,15.3,8.2,25.1,False
18440902000,1789028310786539000,,video_contact_only,Pressing gray fold,27.1,0.3443018791875791,18.4,27.1,23.1,14.9,8.2,24.3,False
18480906000,1789028310826543000,,video_contact_only,Pressing gray fold,25.5,0.3266735767756294,17.3,25.5,22,14.1,7.8,23.1,False
18540907000,1789028310886544000,,video_contact_only,Pressing gray fold,23.5,0.30171836783368045,16.1,23.5,20,12.9,7.1,21.6,False
18560911000,1789028310906548000,,video_contact_only,Pressing gray fold,23.1,0.29387900136560857,15.7,23.1,19.6,12.5,7.1,20.8,False
18640911000,1789028310986548000,1335,video_contact_and_recorded_pose,Pressing gray fold,17.3,0.26549308193134435,14.1,17.3,14.5,9.4,5.1,16.5,False
18680916000,1789028311026553000,1338,video_contact_and_recorded_pose,Pressing gray fold,16.5,0.253373362994349,13.3,16.5,13.7,8.6,4.7,15.7,False
18700916000,1789028311046553000,1339,video_contact_and_recorded_pose,Pressing gray fold,16.1,0.24790686909906762,13.3,16.1,13.3,8.6,4.7,15.3,False
18720916000,1789028311066553000,1341,video_contact_and_recorded_pose,Pressing gray fold,15.7,0.2428635643148973,12.9,15.7,13.3,8.2,4.7,15.3,False
18780920000,1789028311126557000,1345,video_contact_and_recorded_pose,Pressing gray fold,15.3,0.23048321639581187,12.2,15.3,12.9,8.2,4.3,14.1,False
18820920000,1789028311166557000,1348,video_contact_and_recorded_pose,Pressing gray fold,14.9,0.22473329810395976,12.2,14.9,12.5,7.8,4.3,14.1,False
18860925000,1789028311206562000,1351,video_contact_and_recorded_pose,Pressing gray fold,14.5,0.22118252052286114,11.8,14.5,12.2,7.8,4.3,13.7,False
18880925000,1789028311226562000,1352,video_contact_and_recorded_pose,Pressing gray fold,14.5,0.22028499981481725,11.8,14.5,12.2,7.8,4.3,13.7,False
18900925000,1789028311246562000,1354,video_contact_and_recorded_pose,Finishing gray fold,14.5,0.21999774393591498,11.8,14.5,12.2,7.8,4.3,13.7,False
18960930000,1789028311306567000,1358,video_contact_and_recorded_pose,Finishing gray fold,13.7,0.2109953183759759,11.4,13.7,11.8,7.5,4.3,13.3,False
19000930000,1789028311346567000,1361,video_contact_and_recorded_pose,Finishing gray fold,12.9,0.1967258008297359,10.6,12.9,11,7.1,3.9,12.5,False
19060934000,1789028311406571000,1365,video_contact_and_recorded_pose,Finishing gray fold,11,0.1662965444048844,9,11,9,5.9,3.5,10.6,False
19080934000,1789028311426571000,1367,video_contact_and_recorded_pose,Finishing gray fold,10.2,0.1544238869184718,8.2,10.2,8.6,5.5,3.1,9.8,False
19100934000,1789028311446571000,1368,video_contact_and_recorded_pose,Finishing gray fold,9.4,0.14196775986405927,7.5,9.4,7.8,5.1,3.1,9,False
19140939000,1789028311486576000,1371,video_contact_and_recorded_pose,Finishing gray fold,7.5,0.11597764138859659,6.3,7.5,6.3,4.3,2.4,7.1,False
19180939000,1789028311526576000,1374,video_contact_and_recorded_pose,Finishing gray fold,5.9,0.08968450649954757,4.7,5.9,5.1,3.1,2,5.5,False
19220943000,1789028311566580000,1377,video_contact_and_recorded_pose,Finishing gray fold,4.3,0.0644344348765985,3.5,4.3,3.5,2.4,1.2,3.9,False
19240943000,1789028311586580000,1378,video_contact_and_recorded_pose,Finishing gray fold,3.5,0.05262520854198552,2.7,3.5,2.7,2,1.2,3.1,False
19300944000,1789028311646581000,1383,video_contact_and_recorded_pose,Finishing gray fold,1.6,0.02248266892056086,1.2,1.6,1.2,0.8,0.4,1.6,False
19360948000,1789028311706585000,1387,video_contact_and_recorded_pose,Finishing gray fold,0.4,0.003816515772929352,0.4,0.4,0.4,0,0,0.4,False
19400948000,1789028311746585000,1390,video_contact_and_recorded_pose,Releasing gray garment,0,1.346636047683001e-06,0,0,0,0,0,0,False
19460953000,1789028311806590000,1394,video_contact_and_recorded_pose,Releasing gray garment,0.4,0.005195474408261573,0.4,0.4,0.4,0.4,0,0.4,False
19480953000,1789028311826590000,1396,video_contact_and_recorded_pose,Releasing gray garment,0.8,0.008945888254028193,0.4,0.8,0.4,0.4,0.4,0.8,False
19520957000,1789028311866594000,1399,video_contact_and_recorded_pose,Releasing gray garment,1.6,0.01899643880332095,1.2,1.6,1.2,0.8,0.4,1.2,False
19540957000,1789028311886594000,1400,video_contact_and_recorded_pose,Releasing gray garment,2,0.025135551885087475,1.2,2,1.6,1.2,0.4,2,False
19580957000,1789028311926594000,1403,video_contact_and_recorded_pose,Releasing gray garment,3.1,0.03924229404862179,2,3.1,2.7,1.6,0.8,2.7,False
19620962000,1789028311966599000,1406,video_contact_and_recorded_pose,Releasing gray garment,4.3,0.05525581802713794,3.1,4.3,3.5,2.4,1.2,3.9,False
19680962000,1789028312026599000,1410,video_contact_and_recorded_pose,Releasing gray garment,6.3,0.08144440039393888,4.3,6.3,5.5,3.5,2,5.9,False
19720966000,1789028312066603000,1413,video_contact_and_recorded_pose,Releasing gray garment,7.8,0.0994193398486861,5.5,7.8,7.1,4.3,2.4,7.1,False
19740967000,1789028312086604000,1414,video_contact_and_recorded_pose,Releasing gray garment,8.6,0.10832055880848238,5.9,8.6,7.5,4.7,2.7,7.5,False
19780967000,1789028312126604000,1418,video_contact_and_recorded_pose,Releasing gray garment,10.2,0.12555049712401528,6.7,10.2,9,5.5,3.1,8.6,False
19800971000,1789028312146608000,1419,video_contact_and_recorded_pose,Releasing gray garment,11,0.13372126038700272,7.1,11,9.4,5.9,3.1,9,False
19840971000,1789028312186608000,1422,video_contact_and_recorded_pose,Releasing gray garment,12.2,0.14876779715213567,7.8,12.2,10.6,6.7,3.5,10.2,False
19880976000,1789028312226613000,1425,video_contact_and_recorded_pose,Releasing gray garment,13.3,0.16156022913207657,8.6,13.3,11.4,7.1,3.9,11.4,False
19920976000,1789028312266613000,1428,video_contact_and_recorded_pose,Releasing gray garment,13.3,0.17145529195020964,9,13.3,11.8,7.5,3.9,11.8,False
19960976000,1789028312306613000,1430,video_contact_and_recorded_pose,Releasing gray garment,12.5,0.1778147387683429,9.4,12.2,11.8,7.5,4.3,12.5,False
19980980000,1789028312326617000,1431,video_contact_and_recorded_pose,Releasing gray garment,12.5,0.17946882720467994,9.4,12.5,12.2,7.8,4.3,12.5,False
20020980000,1789028312366617000,1434,video_contact_and_recorded_pose,Picking up green top,12.5,0.18041664386227718,9.8,12.5,12.2,7.8,4.3,12.5,False
20060981000,1789028312406618000,1437,video_contact_and_recorded_pose,Picking up green top,12.9,0.18342480292636426,9.8,12.5,12.2,7.8,4.3,12.9,False
20120985000,1789028312466622000,,video_contact_only,Picking up green top,15.3,0.19291849798453037,10.2,15.3,12.9,8.2,4.7,13.7,False
20160985000,1789028312506622000,,video_contact_only,Picking up green top,16.1,0.2022093700312502,10.6,16.1,13.3,8.6,4.7,14.5,False
20180990000,1789028312526627000,,video_contact_only,Picking up green top,16.5,0.20765267963244902,11,16.5,13.7,9,4.7,14.9,False
20220990000,1789028312566627000,,video_contact_only,Picking up green top,17.3,0.2199759835607688,11.8,17.3,14.5,9.4,5.1,15.7,False
20260994000,1789028312606631000,,video_contact_only,Picking up green top,18.4,0.23401500621043989,12.5,18.4,15.7,10.2,5.5,16.5,False
20280994000,1789028312626631000,,video_contact_only,Picking up green top,18.8,0.24159988628585732,12.9,18.8,16.1,10.2,5.9,17.3,False
20360999000,1789028312706636000,,video_contact_only,Picking up green top,21.6,0.2749983532565867,14.5,21.6,18.4,11.8,6.7,19.6,False
20400999000,1789028312746636000,,video_contact_only,Picking up green top,23.1,0.2931005301781095,15.7,23.1,19.6,12.5,7.1,20.8,False
20440999000,1789028312786636000,1464,video_contact_and_recorded_pose,Picking up green top,23.5,0.31181096924363394,16.5,22,23.5,14.9,8.2,19.6,False
20461003000,1789028312806640000,1465,video_contact_and_recorded_pose,Picking up green top,24.3,0.32131939539971466,17.3,22.4,24.3,15.3,8.2,20,False
20481004000,1789028312826641000,1467,video_contact_and_recorded_pose,Picking up green top,25.1,0.330886306988103,17.6,22.7,25.1,16.1,8.6,20.4,False
20541004000,1789028312886641000,1471,video_contact_and_recorded_pose,Picking up green top,27.1,0.3596377976486609,19.2,24.7,27.1,17.3,9.8,22,False
20581008000,1789028312926645000,1474,video_contact_and_recorded_pose,Picking up green top,28.2,0.3785436169730867,20,28.2,25.9,16.9,9,26.3,False
20601008000,1789028312946645000,1475,video_contact_and_recorded_pose,Picking up green top,30.2,0.3878242906602289,20.8,30.2,25.5,16.5,9,28.2,False
20621008000,1789028312966645000,1477,video_contact_and_recorded_pose,Picking up green top,31.4,0.3969498160593711,21.2,31.4,25.5,16.5,9,29.4,False
20681013000,1789028313026650000,1481,video_contact_and_recorded_pose,Picking up green top,31.8,0.4230903879867077,22.7,31.8,27.5,17.3,9,29.4,False
20721013000,1789028313066650000,1484,video_contact_and_recorded_pose,Picking up green top,30.2,0.43917694981692823,23.5,30.2,28.6,18,9.4,28.6,False
20741017000,1789028313086654000,1485,video_contact_and_recorded_pose,Picking up green top,31,0.44672785066243054,23.9,31,29,18,9.8,29,False
20781017000,1789028313126654000,1488,video_contact_and_recorded_pose,Picking up green top,31.8,0.46068523631703506,24.7,31.8,29.8,18.8,9.8,29.8,False
20821018000,1789028313166655000,1491,video_contact_and_recorded_pose,Picking up green top,33.3,0.4729163356633482,25.1,33.3,31,19.2,10.2,30.2,False
20841022000,1789028313186659000,1493,video_contact_and_recorded_pose,Picking up green top,34.1,0.4783084825336684,25.5,34.1,31.4,19.6,10.2,30.6,False
20881022000,1789028313226659000,1496,video_contact_and_recorded_pose,Picking up green top,35.3,0.48748836980529786,25.9,35.3,31.8,20,10.2,31,False
20901022000,1789028313246659000,1497,video_contact_and_recorded_pose,Picking up green top,35.7,0.4912157987531121,26.3,35.7,32.2,20,10.6,31,False
20941027000,1789028313286664000,1500,video_contact_and_recorded_pose,Picking up green top,36.5,0.49679256004768835,26.7,36.5,32.5,20.4,10.6,31,False
