tracking_time_ns,capture_time_ns,pose_sample_index,pose_unix_ms,pose_distance_ms,valid,thumb01_bend_deg,thumb02_bend_deg,thumb03_bend_deg,index01_bend_deg,index02_bend_deg,index03_bend_deg,middle01_bend_deg,middle02_bend_deg,middle03_bend_deg,ring01_bend_deg,ring02_bend_deg,ring03_bend_deg,little01_bend_deg,little02_bend_deg,little03_bend_deg,thumb01_x_deg,thumb01_y_deg,thumb01_z_deg,thumb02_x_deg,thumb02_y_deg,thumb02_z_deg,thumb03_x_deg,thumb03_y_deg,thumb03_z_deg,index01_x_deg,index01_y_deg,index01_z_deg,index02_x_deg,index02_y_deg,index02_z_deg,index03_x_deg,index03_y_deg,index03_z_deg,middle01_x_deg,middle01_y_deg,middle01_z_deg,middle02_x_deg,middle02_y_deg,middle02_z_deg,middle03_x_deg,middle03_y_deg,middle03_z_deg,ring01_x_deg,ring01_y_deg,ring01_z_deg,ring02_x_deg,ring02_y_deg,ring02_z_deg,ring03_x_deg,ring03_y_deg,ring03_z_deg,little01_x_deg,little01_y_deg,little01_z_deg,little02_x_deg,little02_y_deg,little02_z_deg,little03_x_deg,little03_y_deg,little03_z_deg,direction_error_deg
20928000000,1785735610372000000,1559,1785735610378,6,True,44.06864382857037,21.17064454614642,13.620243181566082,44.83668475088684,45.469779014142475,24.7448676133643,42.358562732500744,70.92206604539427,32.23295880181401,53.64851400649856,67.37533793407194,24.554990637157992,64.23051957620672,52.74975239557918,20.984603521732215,25.94270563367113,26.606615437886887,32.55161082970269,1.9890734102148644,-14.218689991388457,15.847131248893259,0.8135406600347426,-9.188317773667677,10.098218745836375,-5.009468751668708,-2.5658359799530075,38.39408163749554,1.2780126286317084,-3.0558154089878116,45.38910873483639,0.3889383138721758,-1.7773031305727336,24.684989590506472,-5.090909324210928,-8.936854012467485,35.29083279811061,-0.7482225280040309,1.0505392039728114,70.91786566299004,-0.17285606359049788,0.5983068817552127,32.22851037231829,-9.562335982158235,-6.145073603801709,49.65693793293221,-6.1916245711872095,9.333094088640667,67.05308699636248,-0.9008152304851393,4.197248474378819,24.21615896493966,-18.34353249252579,6.301720771995871,62.53531485088217,-10.161083997042338,21.94535138047754,49.260498797460734,-1.5965167802122198,9.66492170654158,18.717084238592935,6.273929367455621e-06
21012000000,1785735610456000000,1565,1785735610455,1,True,44.85448925004129,20.86713241493811,13.884506055450284,43.49927072929155,47.65307864042901,26.21960914424152,41.942173070509234,70.9361589388907,32.28672890516653,54.504775418396186,66.55826715462284,23.041191453769684,65.36153304983213,54.635389552752,21.331863159686613,26.36425252641994,24.701782887730847,31.975622116838547,1.8843901662978033,-12.92478463915898,16.52155315473842,0.8264774509089694,-8.633596296550703,10.915917129573392,-4.904259793629964,-3.2651072233050247,36.68514257297109,1.7814205913260992,-4.045516756091584,47.522165337690886,0.5571446576812836,-2.401662575693088,26.11716920337248,-5.07328429744026,-9.11374665171779,34.8461474930933,-0.3485464628111384,0.4892362819600156,70.93456620415263,-0.08164752203992401,0.28207471145540663,32.2861364001935,-9.655793025496868,-5.87250947945588,50.46087805117048,-5.954630260307022,9.116186985476945,66.23853920242725,-0.7814600556443901,3.8865637513821514,22.72927640312443,-19.00129467147229,7.081848489259748,63.494802893442696,-11.367850834768772,23.67172738292282,50.803096355941136,-1.7089921384272722,10.307416039207464,18.779723649945215,6.037091348628668e-06
21062000000,1785735610506000000,1569,1785735610512,6,True,42.66271541972047,22.79856433043401,15.534200634756782,43.75805628065928,50.90256837767227,28.65989317697611,43.288950963708736,71.00986717416124,31.775172579312866,54.726726667847274,65.54949693152619,24.374880274017727,63.540575725133564,47.55602400930495,17.262885280064662,26.04431509163172,26.19900307529064,30.376425346561106,2.310353486521374,-15.171124434103687,17.21950678815949,1.0594079725262677,-10.389203905655043,11.613506906093273,-4.717560803547921,-3.8282800320865236,36.69429009675026,2.0197644330371394,-4.255054320278632,50.77342901051697,0.664292257669713,-2.610328265308045,28.550846504237946,-5.208305167421521,-8.278578303556262,36.455307170453175,-0.7287758272464366,1.0215751667310444,71.00586350949702,-0.16332741483330665,0.5739080982734541,31.771038273284738,-9.955568252775306,-5.224248038024751,50.65700084125173,-6.266987472233726,9.791971336550489,65.16223687302995,-0.942385044373659,4.432740653772882,23.993281420793515,-17.717606920407544,5.363257663529494,62.16119092155305,-8.231833590271343,20.182750428765136,44.023596740374565,-1.07579890143849,7.960683325250834,15.368525478404038,6.722620413208828e-06
21095000000,1785735610539000000,1571,1785735610536,3,True,42.14858631658863,23.510850661823493,16.39901005931546,44.139023120361486,50.96772470367599,28.77380209104243,43.73174263282232,71.01688163743096,31.61758530854757,54.708352786535535,65.13866130984135,24.286284609798884,63.32386470978766,46.00237022932703,16.182931558833523,25.99555643384402,26.453795769232848,29.916882848160952,2.4713077384484343,-15.97506626636561,17.477311051555645,1.1865538864751344,-11.20365985702274,12.053221716987709,-4.634560236992818,-3.9900428918277524,37.03442232262064,2.0275093522938508,-4.265130750248287,50.838273714760504,0.6713855637860449,-2.6273520014226626,28.663846321182458,-5.196249534705781,-8.200789167790619,36.93048557885873,-0.8018079731549919,1.1238131848106385,71.01222091353283,-0.17778802131418206,0.6280189271873139,31.612500224474417,-9.993165102603756,-5.146238856634888,50.640375470445115,-6.267620929025684,9.873047591877173,64.73738344296191,-0.9458905868395828,4.467664626451706,23.896950441695637,-17.39791816040714,4.820818284833468,62.16615256788615,-7.571262254392576,19.24810798454175,42.62585811698513,-0.9305074065602261,7.31760547162595,14.474519633184038,6.830189170012755e-06
21145000000,1785735610589000000,1575,1785735610593,4,True,41.4530230955701,24.859666710268616,17.977799253551858,44.34851880587072,48.82093369145414,27.55161048233462,43.25947776385324,70.78957258992044,31.621400262753856,53.98701665934367,64.18343013642277,23.817228177672227,60.94387124366683,43.5137153719666,14.897829007221599,25.942438459324393,26.75456465891899,29.21755667818972,2.782859289832285,-17.452452015946218,17.984282837977535,1.4338084251281593,-12.690290119885606,12.840779631575181,-4.5608384980595496,-4.169388963433097,37.19109944765552,1.8107921619905243,-4.000443485220867,48.69806232075944,0.5970230168100346,-2.443912436713923,27.45148851509657,-5.194537990393415,-8.328910792189758,36.41952984744289,-0.8838020842654567,1.2439628201794808,70.78399791882221,-0.19749131722451416,0.6975595017244672,31.615009150943035,-9.857552472776073,-5.483596383049101,49.980656600922586,-6.103333077451863,9.795838847433227,63.77107700350585,-0.9101960101446153,4.386646801469426,23.433560898805688,-15.769436835556181,2.470891250601009,60.553546846092146,-6.233312522183313,16.65618433556074,40.79920436498875,-0.7323210188013213,6.134055224744409,13.603508660268064,6.722620413208828e-06
21195000000,1785735610639000000,1578,1785735610633,6,True,41.862181277444556,25.12587013414043,18.61421570777483,44.85571686531169,47.61589542960804,26.644200559199245,43.56220473913289,70.63400434499954,31.688369484641484,53.31875621870567,63.675402360279016,23.478758380837412,60.21545205525845,41.599153719415604,14.360363879941671,26.062844195752746,26.130385367528852,29.130042588885427,2.846084588453725,-17.866025957962957,17.96091626604179,1.5389682353357148,-13.303867602864448,13.139056133864374,-4.4512180192894695,-4.348451055788368,37.73805785591132,1.7178215970925141,-3.9038076270712323,47.493833848265645,0.5563496529676515,-2.3580014192400363,26.547286272620045,-5.083567526221991,-8.60362585855674,36.661305938842105,-0.844911610396795,1.1926446691150634,70.6287720406933,-0.189935623755242,0.6693672085247963,31.68254131779144,-9.726682595143787,-5.816084963514273,49.37188153410083,-5.764212753055249,9.339405364353512,63.2924210475221,-0.8485287297061421,4.144640561966593,23.131064984313003,-15.92592264656582,2.9547875706306024,59.74393077283407,-5.696411747926268,16.02927597253351,38.91392544855045,-0.6796801557937393,5.908522732287431,13.112860365370238,6.557959812547712e-06
21228000000,1785735610672000000,1580,1785735610670,2,True,42.313871407847714,25.117770428656264,19.4209503171264,45.73338160567458,46.518219491067214,25.861357264963683,44.510065107800486,70.44074087053171,31.668455171834484,53.249841871519614,63.37790060790734,23.180582389205927,60.68754439753934,41.42411940528473,14.116120450973483,26.202778236074572,25.392542133428865,28.979501441578716,2.844042529175901,-18.009164682245064,17.80555468631113,1.6774662367795754,-13.982257574030914,13.615915739194396,-4.303290840010956,-4.515015499174571,38.721459551031714,1.6763132065032975,-3.9111583677058,46.390904280148014,0.5344971501513807,-2.3368576339481617,25.762830026562494,-4.958292866128079,-8.742632541968046,37.59042935276289,-0.7860054456527867,1.1134639776017523,70.43602754492575,-0.17747809685739213,0.6258629306957297,31.663419438750147,-9.70348503735392,-5.868909222706857,49.34318427230652,-5.518882116501166,8.990763907500286,63.01856042891162,-0.7999816228481136,3.9553357963063447,22.859614670089734,-16.2849437194732,3.476796901737687,60.15462757649005,-5.669571951202661,16.041122618551316,38.71714087843625,-0.6591639051653919,5.83643737415225,12.876403083540197,6.3890569402603996e-06
21278000000,1785735610722000000,1583,1785735610716,6,True,43.119561947067375,24.973248523556425,20.376275150478296,46.272479626872745,42.5171980312099,23.27422790666199,42.84004136091897,61.21818604022964,29.33347250494254,51.5525319245913,60.806832926271184,20.450266954276476,59.907026414682775,36.949938088325474,10.371875536292844,26.389296348466093,24.402490355058877,29.041131587569776,2.8095738839988433,-18.027708071850377,17.574946093436708,1.849558918069813,-14.755895539727925,14.211786639547542,-4.126956366539817,-4.835729109264501,39.387131852702346,1.4081696096211118,-3.6306971142477553,42.39103836990711,0.4325958724248089,-2.1086633389825824,23.183827269547663,-5.008316083427406,-9.065442826454396,35.7654598336745,-0.49084440100142435,0.829726614240792,61.21401581052568,-0.12326865212633517,0.47102923110560524,29.330533225583732,-9.570263898014208,-6.31692733933341,47.72688868968525,-4.663941070601323,7.989866456525222,60.49101727349414,-0.5695512060469088,3.194973858616977,20.210327417807704,-15.88654131441803,2.8809290288497773,59.75990859955254,-4.284693854032023,13.666478606156675,34.66656548409428,-0.3381910621965691,4.042408429268347,9.560650422962425,5.6632936810203185e-06
21328000000,1785735610772000000,1587,1785735610776,4,True,44.69543006483714,24.22254076547594,18.5275157615535,46.3322773280835,38.83326519620583,20.18051558642515,40.807071072541085,59.81079486940817,27.80939024294619,50.673984299457054,59.370339219601505,20.49328633229149,61.10031230720665,36.500191537795914,10.165580323148612,26.56935748651219,23.600748716531513,30.455127478957394,2.636960290554191,-17.58036508144055,16.931048499129233,1.5224396591799025,-13.496474691151109,12.81350745677172,-4.0606762175323246,-4.9666175258882115,39.587829527332474,1.171832770420173,-3.335357331185741,38.7119984063422,0.32291624569972643,-1.8216835077279991,20.101568049434572,-5.066315008935184,-9.518074876134227,33.52105169177844,-0.3376680124389617,0.5871221210550681,59.808174316039086,-0.07924192320688794,0.3200988929103402,27.80820143042914,-9.338510174805107,-6.933381048099478,46.90570570026513,-3.993743793070893,7.036593717341917,59.11101063176904,-0.5136675535425752,2.868528368323428,20.300703795098876,-16.277706245658763,3.2357639788198465,60.99851156797564,-4.2303751037730954,13.703927217856908,34.16355683687052,-0.32866290571787427,4.0191840776052015,9.345987828541128,5.399738656763834e-06
21428000000,1785735610872000000,1595,1785735610867,5,True,44.44739569808514,22.989585971309726,14.290284855179934,46.96549579509046,34.66379709202399,17.016608769843625,40.070461820132515,60.36875448186079,27.53840089850656,53.05209453926946,60.446349607539425,21.02398633805443,63.54127658294599,37.238299163847145,10.08255649775578,26.111210270315407,25.860615449398964,32.3560615908374,2.369591736450304,-16.457038085006644,16.27729653025049,0.9000271413029993,-10.284701874134184,9.976035944965535,-4.49143430883245,-3.496245916150824,40.732049072856974,0.8959068018839538,-2.879957331083307,34.558534509034736,0.2186856390728375,-1.467023676788177,16.955142893293242,-5.142371790447275,-9.492708670216945,32.764165348901386,-0.3075417930494926,0.5287638503307931,60.36649596272216,-0.06990863321504641,0.28528367759818285,27.53754524918499,-9.256995645990587,-6.848363691583901,49.238114991769734,-4.25164440727758,7.330861544395064,60.17672023982911,-0.5559207065171288,3.0259954979665,20.81546130884917,-15.961878062017034,2.000966841943254,63.804924916023296,-4.368539497837051,13.822870213653397,34.9252571051439,-0.32124955111907316,3.9554956455518333,9.282664584045955,5.72728773124927e-06
21478000000,1785735610922000000,1599,1785735610921,1,True,43.996305367874974,22.788338415702206,13.391889754757695,46.391915652923835,34.13698561719714,16.878862184973652,39.87119341999852,60.34704036225323,27.31604198239328,53.68353244985016,60.08488768340827,20.69437825231565,63.544358228003965,36.10879523302448,9.283357260644886,25.87419649920491,26.898204434970054,32.762819983841005,2.3272930932125395,-16.2172868497436,16.226935956952563,0.7896215500896988,-9.586056202324455,9.39612648156854,-4.687137516423394,-3.075828664773772,40.22770283430389,0.8251291864666794,-2.695222198176114,34.042939812970246,0.2039061482918163,-1.3786894394636198,16.824118808216287,-5.232085857141333,-9.226010851181321,32.64047613936656,-0.2863170820494727,0.4924857175404625,60.344964561506245,-0.06450522643897479,0.26545872642533225,27.315357830135728,-9.22763353463783,-6.846219973044942,49.82849042967633,-4.10641273040067,7.130961689780313,59.826041170341625,-0.5267162650933437,2.9124748324963647,20.497927931070176,-15.65110876245457,1.4548454120838221,63.98111401807636,-4.065537003082746,13.287936282738752,33.8855297545334,-0.26956169020975934,3.5990269104623294,8.563977487554514,5.72728773124927e-06
21545000000,1785735610989000000,1605,1785735610996,7,True,44.062165100680275,22.04969425089812,12.23608558709229,46.77397591604561,30.427456684784666,13.973705972441824,40.48506278348687,57.46449567431213,25.280419471566724,54.764595582689516,58.71076602273487,18.715647947638764,63.767703099668836,33.89091880015965,7.29272548324334,25.92425811679304,26.685610587539905,32.61181663785868,2.1750496449147327,-15.706660677429559,15.671807002682018,0.658177935281878,-8.763959185831306,8.57315916026986,-4.922421526239422,-2.305550604028743,40.85895769254009,0.6395195258274277,-2.358453427481607,30.3443032059293,0.13548715220448596,-1.108872015429065,13.930536532411855,-5.356595949917799,-8.577172932516165,33.456134655950656,-0.25842535031766295,0.4714140757658335,57.46238763939345,-0.05429241006125075,0.24209321431970404,25.27984299826664,-9.44989356460518,-6.267384794771817,50.878527300540306,-3.909373443540497,6.981687306705357,58.44874745013869,-0.4286677240742612,2.6262364195483983,18.537624967039914,-15.684034222051123,1.434922165392956,64.30729354338419,-3.5274551669040313,12.328578301945509,31.81846033185299,-0.16387459778020272,2.780041158225727,6.745721752378054,5.263014220319209e-06
21578000000,1785735611022000000,1608,1785735611029,7,True,44.10846547862765,21.84450106930911,11.97969173066898,47.131353087383474,30.091036993408117,13.635032801685131,40.98919312859414,57.45596803061576,25.19711583994377,55.341070639611914,58.45639248142744,18.85614612575359,64.40710089983146,34.31466684624889,7.5979032731435225,25.95898254572559,26.53572385406122,32.5213625007257,2.133724131066899,-15.576620880111692,15.505984052524381,0.6306536103852142,-8.588344609715978,8.3839380233023,-4.9645780373338715,-2.107375791185432,41.30316259407394,0.6244246962302323,-2.3297813086837653,30.008788146269307,0.1285473458132777,-1.0784395572019347,13.593146596394408,-5.390640062867385,-8.310658649586285,34.041890825286245,-0.2797390499223519,0.5103851153913568,57.45364664841911,-0.05888934969625908,0.26349069561427296,25.19633461152949,-9.569617329078241,-5.96593839085865,51.44758624739144,-3.935697722983268,7.066610466546842,58.185263338166415,-0.4415694599670975,2.6855277793753096,18.67142981921204,-15.995880127414017,1.8031933738149564,64.88914733933879,-3.6584621573613623,12.637892595452904,32.16811395137061,-0.17979058530420186,2.9335347979974578,7.012829979584579,5.399738656763834e-06
21662000000,1785735611106000000,1614,1785735611100,6,True,43.841348399108306,21.72716925220851,11.501603302451967,48.222903799830725,30.974741486918138,14.026982953672778,42.53476271870297,59.667890975652874,26.42904532601688,56.47752084773784,58.91621050851225,19.26952028969849,64.18546162732758,36.46950772887953,9.510480262217161,25.937661883721788,26.64412301149563,32.164164262603975,2.1103054102187597,-15.48181353376658,15.431739848252816,0.5810034235885858,-8.240081914551332,8.05263497195359,-4.951766389090844,-1.9181538162723821,42.516026799109305,0.6527761587997551,-2.3624909983281785,30.89309520396677,0.13435004253832852,-1.0952377600339986,13.98503772236443,-5.431845558754251,-7.761667810691736,35.75446639620066,-0.4955607898664096,0.8641753532245937,59.663208004535704,-0.1060540579160811,0.4516970451114647,26.42596928836245,-9.965824744317812,-5.069281281629545,52.56998982500074,-4.369247450674527,7.778358062690043,58.593374931188784,-0.5032343138941671,2.999464770167582,19.04402306883326,-16.660481517144227,3.0102953219214648,64.31460944579963,-4.218937436183143,13.677236939916938,34.13969182393722,-0.2875111260813874,3.7596199990122012,8.743108360477274,5.915117333884395e-06
21695000000,1785735611139000000,1617,1785735611143,4,True,43.325750802684375,21.546825822683424,10.350869752331644,48.98467133704512,31.182384025629798,14.075770055743396,42.78794276591588,60.05566750881804,26.60717351117843,55.67973430110337,58.71361046955895,19.200990541180637,61.27906033699702,36.313642001802386,9.918306431497305,25.68702377920328,27.752539072954896,32.305294771122725,2.0744194127548217,-15.234652608849515,15.41852299764437,0.4700675795058113,-7.36000822135781,7.298790139399291,-4.923870812104955,-1.8462794840675205,43.32525385746293,0.6251885448165139,-2.2461908173337943,31.109154752549866,0.12793059271056437,-1.0389168261899908,14.038172063961389,-5.478288689359162,-7.54850777419695,36.06443683171287,-0.6758839020514429,1.1694963810362973,60.04792223110375,-0.1443915822281815,0.6107818046043412,26.60117991845509,-9.981657941725638,-5.0883372698981635,51.81481169099758,-4.343984140931499,7.765761289545475,58.389249075205875,-0.5001746606940081,2.992161318078007,18.97572376625039,-15.68086735114079,2.082498700096282,61.50600190854715,-4.032297136961784,13.057765581693818,34.187300577196154,-0.30205587268808587,3.7585361835011946,9.186202025121464,5.6632936810203185e-06
21728000000,1785735611172000000,1619,1785735611175,3,True,42.90502093131252,21.539634649779636,9.995973941204824,49.77523672787223,31.295549744400347,14.069843547993086,43.259092736562124,60.13772443444687,26.64242143458125,54.96899469395155,58.37526710745988,19.2277362898113,60.816047309483466,36.258449795320324,10.144655081419112,25.516952022826572,28.50041390556685,32.320825551338515,2.0726171241361238,-15.148716625401196,15.492646666867877,0.43824028803107246,-7.071354242928154,7.083670655311274,-4.884576033078112,-1.7980331240915088,44.17381059172629,0.609782690196253,-2.1821976590011416,31.226724036734982,0.12386108593847756,-1.0061277248042089,14.034569946199708,-5.475431338091735,-7.445869169580703,36.56968730532204,-0.7774173310996577,1.3430079926493033,60.127817218014485,-0.16562744800697726,0.6997026088851301,26.634410099489592,-9.906033868130436,-5.291801029013013,51.15174356473173,-4.2479554928505445,7.646316943906649,58.056658075256685,-0.4955134443588902,2.959198202624841,19.007787555580766,-15.504698754553992,1.8910822934722638,61.048726287704824,-3.990899203860655,12.931379212346327,34.17057484873391,-0.31383298292280215,3.8121093596982427,9.409149961879057,5.6632936810203185e-06
21778000000,1785735611222000000,1622,1785735611229,7,True,42.91874463987477,22.021721071935943,12.748092523496403,50.360742876532704,31.530630934699612,14.160496611602202,43.86291729950024,58.5680014288063,25.85636716317662,54.233263032695575,57.92918070942813,19.26505907664629,61.21209225079426,36.57421633835813,10.549057923512695,25.712905172331723,27.703214577568374,31.556426621026848,2.169048577693118,-15.5301223418466,15.806737138040566,0.7150543377565542,-9.035523522286876,9.031128235043303,-4.7811878975584134,-1.9383812469963069,44.8345148207946,0.6047199782403736,-2.146890768654027,31.464614152282063,0.12228733597833118,-0.9867933094049742,14.126794786190139,-5.410282972683114,-7.511446276500773,37.16495602741557,-0.7554610669541713,1.3473291635009341,58.55744936492543,-0.15928239487457801,0.6941095879142517,25.848196400564063,-9.812956961842056,-5.537911155325164,50.48941639497521,-4.1315789950246735,7.504786335113639,57.61693595083645,-0.4910289520517748,2.9257248181083857,19.050560225111283,-16.230452005173284,3.1114000806667144,61.160145221486744,-4.155376402688382,13.382975961333479,34.35754834483473,-0.3468604822753386,4.068385859021847,9.742202246467647,5.6632936810203185e-06
21828000000,1785735611272000000,1625,1785735611265,7,True,43.14198193632911,22.356007123822643,14.797262355861227,50.427939941504135,31.926867569908588,14.42515777510532,44.05617256915716,57.415166640294245,25.160376604842874,53.801596899673164,57.66906537642504,19.21482529480713,60.9342731739871,36.80481008523515,10.896626062542744,25.90118053163752,26.864614452662646,31.02816934770799,2.2373973042999444,-15.83027500946954,15.98956407652609,0.9661901413717633,-10.523366685427165,10.46257093481066,-4.638000555132359,-2.2757237450032957,44.89596517539331,0.6113753389540723,-2.1420204205487123,31.86215240460998,0.12524077686603854,-0.9918298365250788,14.391763204482762,-5.375714266878939,-7.575239113901011,37.34190645042142,-0.7223123349063137,1.3191482783742177,57.4045904084387,-0.1494436850275098,0.6698640522875529,25.15254492022824,-9.792565855342836,-5.61252105523204,50.10247180469633,-4.075095073445009,7.441904315641246,57.35894957896382,-0.48578821511281667,2.9018502592986173,19.003241810244052,-16.561169714969186,3.8084943828929694,60.69928157684212,-4.260060649722936,13.651920628666277,34.51383217896989,-0.37444264503279084,4.261164614851464,10.039194668638805,5.533085616490782e-06
21895000000,1785735611339000000,1631,1785735611342,3,True,43.33095113717676,22.909601344422022,17.24451019893939,49.647030080182546,32.17802230716016,14.560299644207104,43.90272552617864,55.553883948568405,23.95415971130407,52.98570468679917,57.34578692561683,19.18221000639018,60.31510533397423,36.96933457121858,11.014651343098583,26.134908748514412,25.753109018737184,30.15045643393014,2.3528170071451213,-16.31871682982283,16.300607135271594,1.3174272778717773,-12.324687235244042,12.15654055037763,-4.423566226454886,-2.9641615753940997,44.046106648472865,0.6040951599563739,-2.098871183101752,32.11647573160006,0.1243001743893478,-0.9750283802056303,14.528342108470412,-5.339725570062012,-7.725809749264599,37.141090927703225,-0.6804032524125141,1.292000837883587,55.543022132242236,-0.13584463907069488,0.6405554395713287,23.946604973398248,-9.775012412462443,-5.713508942045006,49.34631907116487,-3.9541495431578055,7.268347547443071,57.04631714208845,-0.47481707994666267,2.8399902507630426,18.979255959311654,-16.44563216695401,3.7638740404378086,60.13726368934423,-4.290708958027459,13.678487748710348,34.68343821498602,-0.382019248821633,4.298945608694774,10.151647564074633,5.4668187275950014e-06
21928000000,1785735611372000000,1633,1785735611366,6,True,43.34344189351139,22.974855511414038,17.39747964955871,49.486245549173354,32.20472232801835,14.562044398482348,43.84225155567914,55.385472073764674,23.82480508745701,52.93647769423018,57.45560699848483,19.261659710217245,60.29016438800578,36.98385823544212,10.993753019821018,26.15635436339401,25.645577828546624,30.054728823034136,2.3666090495655796,-16.376927337093477,16.336620544819482,1.3412477896433013,-12.442507411416775,12.25748616277985,-4.3942551821116895,-3.072161736830059,43.87262681337012,0.6028152075496627,-2.09256277075447,32.14360618135243,0.12374453182963495,-0.9705316294069647,14.530385402627902,-5.337205712366915,-7.748558680594967,37.07266128924912,-0.6762459863250995,1.2886974609530384,55.37459851748806,-0.1343404762360593,0.6370040667838714,23.817290737307204,-9.77428821476738,-5.71868134078056,49.3041309269768,-3.9653072378895344,7.272099964801495,57.15708794185655,-0.47847258337779036,2.8497741843251627,19.058213601926624,-16.373330288839373,3.629703472040135,60.16294801245563,-4.288867981058946,13.66399728888968,34.704322411304474,-0.3801791293156696,4.28549625818414,10.134573648904947,5.399738656763834e-06
21995000000,1785735611439000000,1638,1785735611435,4,True,42.747231908546986,23.151872217438644,17.712626074192922,49.3094413677391,31.943625892880004,14.180254007457822,43.90774226537633,54.54778416968628,23.099121102558918,52.75103758336229,57.21035107698367,18.559718673624342,58.97481634406881,36.81319063281987,10.850422573010274,26.13560858775993,25.748904069316815,29.24344557429645,2.4042645402845246,-16.47837967853528,16.490907630551458,1.3911435111366948,-12.647975109692572,12.503399194648143,-4.35814532811922,-3.196988523546052,43.7045072994997,0.5667572738325661,-1.984054772652228,31.88809494676574,0.11205014910017305,-0.9025456543199722,14.15211038251585,-5.353637123346342,-7.6827016639634005,37.149514463121015,-0.7169931518716286,1.3910188366508143,54.534890131676065,-0.13784460292237802,0.6747931605711056,23.090308892376772,-9.77032222773333,-5.74058275771625,49.14938214586504,-3.9353957086018814,7.2543670482905025,56.910484153905706,-0.444447697651394,2.74926575621168,18.362675254426716,-15.799923646035182,2.925660017389558,59.00786138677853,-4.135775623887705,13.18861162699738,34.68314532874289,-0.36096771556504625,4.101460187279707,10.055018842060752,5.331814711926507e-06
22062000000,1785735611506000000,1643,1785735611511,5,True,41.89524457115684,23.322031233215426,19.339713980178168,48.86788982108924,30.888534293125595,13.21830716931478,44.189430343608755,52.15036935450503,21.41700450445541,52.21777425549251,55.935968709252755,17.58432613984354,57.68745327075958,36.61037430801092,10.74851394804678,26.223110509407178,25.240041077588966,27.372571059644716,2.4407590316386094,-16.614882560015833,16.60029915730072,1.6637150805876,-13.805227630024504,13.678575485174354,-4.36042150581705,-3.2735377972071302,43.31140859993565,0.47350492085730206,-1.7166993734015994,30.84512770411822,0.08672125728203565,-0.7495348586956807,13.197435860390312,-5.390314756779769,-7.506300878226178,37.46209859368262,-0.7547298445066107,1.542771939801056,52.133356133162295,-0.13575208320927445,0.7182262837150822,21.406030639659726,-9.772765105008217,-5.776847438780003,48.67034021124778,-3.7517105650266007,7.103628635123226,55.634244567991,-0.3971270376242922,2.5950497729682915,17.39838760642392,-15.58113193546462,2.882285914583868,57.68246206950678,-3.9804855968431085,12.721573302766663,34.61976560710121,-0.3451515070091428,3.9398644950721247,10.009350913355872,4.978313060379714e-06
22095000000,1785735611539000000,1645,1785735611535,4,True,41.94380096219007,23.43668209748123,20.325723159145493,48.72031789877366,30.773953457873162,13.164111379066576,44.12533876655667,51.61756910169812,21.148184568179374,51.846692695064284,55.67807756228829,17.52105762362929,57.43885341060431,36.787365336400434,10.981600881309223,26.29098621454391,24.82366687798424,26.976040418927173,2.465494452320221,-16.726584011718998,16.65424682461362,1.8414296180070115,-14.521946422270128,14.378029290524667,-4.340672727660366,-3.354398761285991,43.16633028258726,0.46176159777265896,-1.6805986439655878,30.732150384200978,0.08434294478093692,-0.7319593955830105,13.144123700905302,-5.378528826174082,-7.558233702855571,37.38205736165648,-0.7428839343202226,1.5366227070997993,51.600374656392994,-0.13285546777791044,0.7120492455286893,21.13724968859057,-9.779258709323408,-5.794080385627616,48.311503215746214,-3.6946904710576276,7.033615996946651,55.37941599825911,-0.3916064854384096,2.5679898173340625,17.338302370431826,-15.63199736977556,3.059603175112484,57.37584494452491,-4.013365670796934,12.756238726609633,34.798880611604936,-0.359844961854246,4.018750044442999,10.229296048813731,4.90455619685548e-06
22128000000,1785735611572000000,1648,1785735611578,6,True,41.96138942177948,23.772636086074588,21.867949954375458,48.515700478359555,30.801614630804803,13.382873753561245,43.910956513083036,51.02730389792761,21.019442728484705,51.3345084566428,55.60812528981239,17.81538936589843,57.21721613507697,37.15219138898107,11.425150785734099,26.365343883479493,24.335009956736258,26.44962993628579,2.5387611644052974,-17.00176360945965,16.86469264584804,2.1387515674485393,-15.64015112013226,15.479650842731289,-4.323602094382951,-3.4403127506473323,42.969007451406206,0.4539252520643224,-1.6504443905888302,30.76132909814224,0.08549698021030849,-0.7296958571757306,13.363346821321905,-5.358597590491691,-7.671438117912066,37.133955731469854,-0.7239696282611287,1.5173955902750729,51.0101757724474,-0.13088197998613643,0.7058655007178556,21.00863021934203,-9.792198854153987,-5.8097969380647605,47.81021876994859,-3.6506614926747436,6.959429218431731,55.314982428631765,-0.40104884485786774,2.585197956758305,17.63345894314824,-15.626757115901073,3.117834476347414,57.12837064823722,-4.093617033686054,12.870589053417305,35.15419806846025,-0.3894644724090665,4.179045271775984,10.643929025271987,4.978313060379714e-06
